proj,id,index,source,source_rank,comment
beego_beego,10676,7,tencent-v3(list_p1)(2)(f),2,Refactoring opportunity: Consider adding a comment explaining why the limit=1 makes the multi-row check unnecessary.
beego_beego,10676,8,tencent-v3(list_p1)(2)(f),3,"Consistency issue: The error handling pattern differs between One() and All() methods, which could confuse maintainers."
goadesign_goa,8796,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,Missing documentation for the newly added StorageMultiAddEncoderFunc type - should follow the same format as other similar type declarations in the codebase.
goadesign_goa,8796,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The type StorageMultiAddEncoderFunc should be grouped with other similar encoder/decoder type declarations for better code organization.
goadesign_goa,8796,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider adding an example usage comment for StorageMultiAddEncoderFunc to match documentation style seen in similar code patterns.
goadesign_goa,8796,4,tencent-v3(list_p1)(2)(f),1,The new type StorageMultiAddEncoderFunc should be documented with more details about its expected behavior and usage context.
goadesign_goa,8796,5,tencent-v3(list_p1)(2)(f),2,Consider adding example usage or implementation guidance for StorageMultiAddEncoderFunc in its documentation.
goadesign_goa,8796,6,tencent-v3(list_p1)(2)(f),3,"The type name StorageMultiAddEncoderFunc could be more specific about its multipart encoding purpose (e.g., StorageMultiAddMultipartEncoderFunc)."
kiali_kiali,12608,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The function name `calPrecisionDelta` should follow Go naming conventions and be renamed to `calculatePrecisionDelta` for clarity.
kiali_kiali,12608,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The function should include a docstring explaining its purpose and behavior for better code comprehension.
kiali_kiali,12608,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The condition `if rateVal < 1` should be `if rateVal > 0 && rateVal < 1` to handle zero or negative values explicitly.
kiali_kiali,12608,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The variable `base` should be renamed to something more descriptive like `inverseRate` to better reflect its purpose.
kiali_kiali,12608,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,Consider adding input validation to handle cases where `rateVal` is exactly 0 to avoid division by zero.
kiali_kiali,12608,6,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),6,"The function could benefit from unit tests to verify its behavior with edge cases (very small values, zero, negative values)."
kiali_kiali,12608,7,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),7,The magic number `1` in the condition and calculation should be replaced with a named constant for better maintainability.
kiali_kiali,12608,8,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),8,The function's return type `int` should be documented to clarify its valid range and meaning.
kiali_kiali,12608,9,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),9,The calculation `len(strconv.Itoa(base))` could be optimized to avoid string conversion for better performance.
kiali_kiali,12608,10,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),10,Consider moving this function closer to where it's used (near the rate formatting code) for better code organization.
kiali_kiali,12608,11,tencent-v3(list_p1)(2)(f),1,The function `calPrecisionDelta` should be renamed to follow Go naming conventions (camelCase) like `calculatePrecisionDelta`.
kiali_kiali,12608,12,tencent-v3(list_p1)(2)(f),2,The function `calPrecisionDelta` lacks documentation - add a comment explaining its purpose and parameters.
kiali_kiali,12608,13,tencent-v3(list_p1)(2)(f),3,Consider adding input validation for `rateVal` to handle zero or negative values.
kiali_kiali,12608,14,tencent-v3(list_p1)(2)(f),4,"The variable `base` could be more descriptively named (e.g., `inverseRate`)."
kiali_kiali,12608,15,tencent-v3(list_p1)(2)(f),5,The magic number `1` in the comparison could be made into a named constant for clarity.
kiali_kiali,12608,16,tencent-v3(list_p1)(2)(f),6,The function could be optimized by directly calculating the string length without the intermediate `base` variable.
aws_copilot_cli,13367,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The return type change from `PipelineStatusDesc` to `PipelineStatus` suggests a potential functional defect if the new type doesn't match the expected behavior or structure.
aws_copilot_cli,13367,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The interface change should be accompanied by updates to all implementing classes to ensure consistency across the codebase.
aws_copilot_cli,13367,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,"The type name change from `PipelineStatusDesc` to `PipelineStatus` improves naming convention by removing redundant ""Desc"" suffix."
aws_copilot_cli,13367,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,Verify that mock implementations (like in mock_interfaces.go) have been updated to match this interface change.
aws_copilot_cli,13367,5,tencent-v3(list_p1)(2)(f),1,"The return type of the Describe method has been changed from *describe.PipelineStatusDesc to *describe.PipelineStatus, which may affect existing code that relies on the previous type."
aws_copilot_cli,13367,6,tencent-v3(list_p1)(2)(f),2,Ensure all implementations of the pipelineStatusDescriber interface are updated to return the new *describe.PipelineStatus type to maintain consistency.
aws_copilot_cli,13362,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,"The interface `pipelineStateGetter` now duplicates methods from `pipelineGetter` (GetPipeline and ListPipelineNamesByTags), which violates interface segregation principle and creates semantic duplication."
aws_copilot_cli,13362,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The added methods in `pipelineStateGetter` should be consistently named with the existing method (GetPipelineState) to follow naming conventions.
aws_copilot_cli,13362,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider moving the common methods to a base interface to avoid duplication between `pipelineGetter` and `pipelineStateGetter`.
aws_copilot_cli,13362,4,tencent-v3(list_p1)(2)(f),1,The new method `ListPipelineNamesByTags` should be documented to clarify its purpose and expected behavior.
aws_copilot_cli,13362,5,tencent-v3(list_p1)(2)(f),2,The new method `GetPipeline` should be documented to explain its return values and potential error cases.
aws_copilot_cli,13362,6,tencent-v3(list_p1)(2)(f),3,Consider adding comments to explain the relationship between `GetPipeline` and `GetPipelineState` methods in the interface.
aws_copilot_cli,13362,7,tencent-v3(list_p1)(2)(f),4,"Ensure consistent naming convention between `GetPipeline` and `ListPipelineNamesByTags` methods (both use ""Pipeline"" but one is singular, one is plural)."
aws_copilot_cli,18409,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,"The error message should maintain consistency with similar error messages in the codebase (like in pipeline_init_test.go) which use ""must be a URL to a supported provider: GitHub, CodeCommit, Bitbucket"" format."
aws_copilot_cli,18409,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,Consider using a constant for the supported providers list instead of dynamically joining manifest.PipelineProviders to ensure consistency with other similar error messages.
aws_copilot_cli,18409,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The change from errors.New to fmt.Errorf is an improvement for error formatting but ensure the message format aligns with existing patterns.
aws_copilot_cli,18409,4,tencent-v3(list_p1)(2)(f),1,The error message should be more specific about which providers are supported by including the actual list of providers from manifest.PipelineProviders.
aws_copilot_cli,18409,5,tencent-v3(list_p1)(2)(f),2,Consider using a constant for the error message format string to improve maintainability and consistency.
thought_machine_please,9336,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,Functional Defect: Removal of default config settings may break existing build rules that rely on these defaults.
thought_machine_please,9336,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,Documentation Defect: Missing explanation for why default config settings were removed and where they should be handled now.
thought_machine_please,9336,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consistency Defect: Similar default handling patterns in other parts of codebase suggest this change might need broader review.
thought_machine_please,9336,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,Check Defect: No validation added to ensure required config values are provided elsewhere after removing these defaults.
thought_machine_please,9336,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,"Naming Convention Defect: Removed code references ""LICENCES"" (British spelling) while other code uses ""LICENSES"" (American spelling)."
thought_machine_please,9336,6,tencent-v3(list_p1)(2)(f),1,Functional Defect: Removal of default value assignments may lead to missing required configurations for build rules.
thought_machine_please,9336,7,tencent-v3(list_p1)(2)(f),2,Documentation: Add a comment explaining why the default value assignments were removed and any implications.
thought_machine_please,9336,8,tencent-v3(list_p1)(2)(f),3,Consistency: Ensure all build rules handle default values consistently after this change.
mysteriumnetwork_node,12513,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,Parameter name `TimeUpdated` should be lowercase `timeUpdated` to follow Go naming conventions
mysteriumnetwork_node,12513,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,"The comment ""update two fields by sessionID"" is now inaccurate as only one field (DataStats) is being updated along with TimeUpdated"
mysteriumnetwork_node,12513,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider adding validation to ensure TimeUpdated is not zero time value
mysteriumnetwork_node,12513,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The Session struct initialization could be more explicit by including all fields for clarity
mysteriumnetwork_node,12513,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,The function signature change from duration to TimeUpdated should be reflected in all calling locations (check manager.go usage)
mysteriumnetwork_node,12513,6,tencent-v3(list_p1)(2)(f),1,The parameter name 'TimeUpdated' should follow Go naming conventions and be lowercase ('timeUpdated') for consistency.
mysteriumnetwork_node,12513,7,tencent-v3(list_p1)(2)(f),2,Consider adding validation for 'TimeUpdated' to ensure it's not a zero-value time.Time.
mysteriumnetwork_node,12513,8,tencent-v3(list_p1)(2)(f),3,The function documentation should be updated to reflect the change from 'duration' to 'TimeUpdated' parameter.
target_goalert,17330,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,"The function should validate that dst is valid JSON before attempting to merge, similar to how Merge handles empty input."
target_goalert,17330,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,Consider adding a test case for Apply function to verify its behavior with different input types.
target_goalert,17330,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The doc comment should clarify what happens when dst is empty or invalid JSON.
target_goalert,17330,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The error returned from Merge should be wrapped with context about the operation failing during merge.
target_goalert,17330,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,The package name jsonutil is appropriate but consider if a more specific name like jsonmerge would better describe its purpose.
target_goalert,17330,6,tencent-v3(list_p1)(2)(f),1,"The function `Apply` lacks documentation on its behavior when `dst` is nil or empty, which could lead to confusion about expected inputs."
target_goalert,17330,7,tencent-v3(list_p1)(2)(f),2,Consider adding input validation for `dst` to handle nil or empty cases explicitly.
target_goalert,17330,8,tencent-v3(list_p1)(2)(f),3,The error returned from `json.Marshal` is passed through directly; consider wrapping it with more context for better debugging.
target_goalert,17330,9,tencent-v3(list_p1)(2)(f),4,The function name `Apply` is somewhat generic; consider a more descriptive name like `MergeJSON` to better reflect its purpose.
target_goalert,17330,10,tencent-v3(list_p1)(2)(f),5,Add a comment explaining the relationship between `Apply` and `Merge` functions for clarity.
kiali_kiali,16942,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The `ParseEndpointPort` method should also handle `AppProtocol` field to maintain consistency with the `Parse` method.
kiali_kiali,16942,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,"Consider adding validation for `AppProtocol` in the `Port` struct to ensure it matches expected values, similar to `MatchPortAppProtocolWithValidProtocols` function."
kiali_kiali,16942,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Update the JSON tag for `AppProtocol` to include `omitempty` if the field can be optional in API responses.
kiali_kiali,16942,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The `Port` struct documentation should be updated to include the new `AppProtocol` field.
kiali_kiali,16942,5,tencent-v3(list_p1)(2)(f),1,The `AppProtocol` field should be documented to clarify its purpose and expected values.
kiali_kiali,16942,6,tencent-v3(list_p1)(2)(f),2,Consider adding validation for the `AppProtocol` field to ensure it meets expected standards or formats.
kiali_kiali,16942,7,tencent-v3(list_p1)(2)(f),3,Ensure the `Parse` method is updated to handle the new `AppProtocol` field from `core_v1.ServicePort`.
kiali_kiali,16942,8,tencent-v3(list_p1)(2)(f),4,Check if the `AppProtocol` field needs to be included in any existing JSON serialization/deserialization logic.
target_goalert,16576,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,Potential resource leak: The channel `userExist` is initialized but not properly closed or managed in the DB struct lifecycle.
target_goalert,16576,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,"Magic number: The hardcoded value 5000 in `make(map[uuid.UUID]struct{}, 5000)` should be a named constant for better maintainability."
target_goalert,16576,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Error handling: The error check for `p.Err` is moved but the initialization of `store` could fail before the check.
target_goalert,16576,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,Potential race condition: The global `grpN` counter is modified using `atomic.AddInt64` but its declaration and usage context isn't shown.
target_goalert,16576,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,Naming inconsistency: `grp` as a variable name for groupcache is unclear compared to other more descriptive names in the codebase.
target_goalert,16576,6,tencent-v3(list_p1)(2)(f),1,Potential resource leak: `store.userExist` channel is created but not properly closed or managed in the code.
target_goalert,16576,7,tencent-v3(list_p1)(2)(f),2,"Magic number: Hardcoded value `5000` in `make(map[uuid.UUID]struct{}, 5000)` should be a named constant for better maintainability."
target_goalert,16576,8,tencent-v3(list_p1)(2)(f),3,Magic number: Hardcoded value `1024*1024` in groupcache initialization should be a named constant for better maintainability.
target_goalert,16576,9,tencent-v3(list_p1)(2)(f),4,Error handling: The error check for `p.Err` should be moved before any resource allocation to fail fast.
target_goalert,16576,10,tencent-v3(list_p1)(2)(f),5,"Potential race condition: `atomic.AddInt64(&grpN, 1)` might cause issues if `grpN` is accessed concurrently elsewhere."
target_goalert,16576,11,tencent-v3(list_p1)(2)(f),6,Naming: `grpN` variable name is not descriptive enough - consider a more meaningful name like `groupCounter`.
keybase_kbfs,17823,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The added lock check should be consistent with similar patterns in the codebase (like in mdserver_memory.go) where lock handling is done after processing data rather than bypassing journal entirely
keybase_kbfs,17823,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,"The comment ""bypass journal and hit server directly"" could be misleading since the journal is still involved in the lock handling process"
keybase_kbfs,17823,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider moving the lock check logic into the existing getRange helper function to maintain consistency with the TODO comment about combining GetRange functions
keybase_kbfs,17823,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,"The lockBeforeGet parameter is still passed to getRange even though it's now handled before the call, which could cause confusion"
keybase_kbfs,17823,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,The change introduces a new code path that wasn't previously tested in the mock implementation (MockMDServer.GetRange)
keybase_kbfs,17823,6,tencent-v3(list_p1)(2)(f),1,Consider adding a comment explaining the purpose of `lockBeforeGet` parameter for better code comprehension.
keybase_kbfs,17823,7,tencent-v3(list_p1)(2)(f),2,The conditional check for `lockBeforeGet != nil` could be made more explicit about why locks require bypassing the journal.
keybase_kbfs,17823,8,tencent-v3(list_p1)(2)(f),3,The error handling in the deferred log call should be consistent with the new early return path.
keybase_kbfs,17823,9,tencent-v3(list_p1)(2)(f),4,The function's parameter list is getting long; consider grouping related parameters or using a config struct for better maintainability.
kubeedge_kubeedge,20258,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,"The added check for ""user"" group should be documented with more context about why user group messages are considered list resources."
kubeedge_kubeedge,20258,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,"Consider adding a constant for the ""user"" string to avoid magic values and improve maintainability."
kubeedge_kubeedge,20258,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The new condition should be placed with other similar group/resource checks for better code organization.
kubeedge_kubeedge,20258,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,"The comment ""// user data"" is too vague and should explain the purpose of this check more clearly."
kubeedge_kubeedge,20258,5,tencent-v3(list_p1)(2)(f),1,"The added check for ""user"" group may conflict with existing resource list logic - consider if this should be a separate function or more specific condition."
kubeedge_kubeedge,20258,6,tencent-v3(list_p1)(2)(f),2,"The comment ""// user data"" is too vague - clarify what specific user data this check applies to."
kubeedge_kubeedge,20258,7,tencent-v3(list_p1)(2)(f),3,"Consider adding the ""user"" group to the existing resources slice for consistency with current pattern."
googleapis_google_cloud_go,10103,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The documentation update for Write() should also mention that retries are only possible when there's a buffer (ChunkSize > 0) to maintain consistency with the ChunkSize documentation.
googleapis_google_cloud_go,10103,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The added documentation for Write() should be placed closer to the ChunkSize field documentation since they are closely related concepts.
googleapis_google_cloud_go,10103,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider adding a cross-reference in the Write() documentation to the ChunkSize documentation for better discoverability.
googleapis_google_cloud_go,10103,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,"The documentation update could be more explicit about what constitutes a ""transient error"" from GCS."
googleapis_google_cloud_go,10103,5,tencent-v3(list_p1)(2)(f),1,"The documentation update for Write() should clarify what constitutes a ""transient error"" from GCS to set proper user expectations."
googleapis_google_cloud_go,10103,6,tencent-v3(list_p1)(2)(f),2,Consider adding an example in the documentation showing how to handle retries when Writer.ChunkSize is zero.
oam_dev_kubevela,8441,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,"Missing space after comma in error message: ""must specify name for workload ,please"" should be ""must specify name for workload, please"""
oam_dev_kubevela,8441,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,Consider handling the case where workloadList is empty more gracefully in the error message construction
oam_dev_kubevela,8441,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,"The error message format inconsistency between ""can not find workload"" and ""must specify name for workload"" could be unified"
oam_dev_kubevela,8441,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,"The function now has multiple return paths with error handling, which could be refactored for better readability"
oam_dev_kubevela,8441,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,"The whitespace after comma in ""workloadList,err"" should be consistent with Go style guidelines (space after comma)"
oam_dev_kubevela,8441,6,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),6,The error message suggests using `vela workloads` but doesn't mention this command in the alternative message when workloadList exists
oam_dev_kubevela,8441,7,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),7,"The function's responsibility has expanded from simple argument checking to also querying installed workloads, which might be better separated"
oam_dev_kubevela,8441,8,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),8,The error message construction could be moved to a separate helper function for better reusability and testability
oam_dev_kubevela,8441,9,tencent-v3(list_p1)(2)(f),1,"The error message formatting should use consistent spacing around commas: ""must specify name for workload, please choose from %s."""
oam_dev_kubevela,8441,10,tencent-v3(list_p1)(2)(f),2,Consider moving the `InstalledWorkloads()` call to a higher level to avoid repeated calls if this function is invoked multiple times.
oam_dev_kubevela,8441,11,tencent-v3(list_p1)(2)(f),3,"The workloadList check should handle empty string case more explicitly with `len(workloadList) == 0` instead of `workloadList != """"`."
oam_dev_kubevela,8441,12,tencent-v3(list_p1)(2)(f),4,The error message when no workloads are found could be more specific about how to install workloads if none exist.
oam_dev_kubevela,8441,13,tencent-v3(list_p1)(2)(f),5,"The variable name `errMsg` could be more descriptive, like `errorMessage` or `workloadError`."
dolthub_dolt,15992,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The added `cli.Println()` call when `err == nil` is inconsistent with the error handling pattern in similar functions where it's placed before the error check.
dolthub_dolt,15992,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The empty `Println()` call adds unnecessary visual separation in successful cases without clear purpose or documentation.
dolthub_dolt,15992,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The error handling block could be simplified by combining the success case and error check into a single conditional flow.
dolthub_dolt,15992,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,Consider adding a comment explaining the purpose of the empty line print in successful operations for better code comprehension.
dolthub_dolt,15992,5,tencent-v3(list_p1)(2)(f),1,The added empty line print when err is nil seems unnecessary and could clutter the output without clear benefit.
dolthub_dolt,15992,6,tencent-v3(list_p1)(2)(f),2,Consider removing the conditional print statement to maintain cleaner output unless there's a specific user-facing reason for the empty line.
onflow_flow_go,43332,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The port mapping logic is inconsistent - using `i` for RPC and `i+1` for secured RPC may cause confusion and port conflicts when multiple access services are created.
onflow_flow_go,43332,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The added secured RPC port mapping should be documented to explain its purpose and relationship with the existing RPC port.
onflow_flow_go,43332,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,"Consider using a constant naming convention that clearly distinguishes between regular and secured RPC ports (e.g., `RPCPort` vs `SecuredRPCPort` is good)."
onflow_flow_go,43332,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The port increment logic (`i+1`) should be validated against port availability when multiple access services are instantiated.
onflow_flow_go,43332,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,The modification doesn't include corresponding command line arguments for the secured RPC port in the service.Command section.
onflow_flow_go,43332,6,tencent-v3(list_p1)(2)(f),1,"The port mapping logic for `SecuredRPCPort` may cause conflicts since it uses `i+1` while `AccessAPIPort` uses `i`, potentially leading to overlapping ports."
onflow_flow_go,43332,7,tencent-v3(list_p1)(2)(f),2,Consider adding validation to ensure `AccessAPIPort+(i+1)` doesn't exceed available port ranges to prevent runtime errors.
onflow_flow_go,43332,8,tencent-v3(list_p1)(2)(f),3,The variable names `AccessAPIPort` and `SecuredRPCPort` should be more descriptive to clearly indicate their purpose and relationship.
projectcalico_felix,16402,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The new `getMaskedIp` function should handle IPv6 addresses which have a different mask length (128 bits vs IPv4's 32 bits).
projectcalico_felix,16402,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The comment above `getMaskedIp` call should explain why canonical format is important for CIDR representation.
projectcalico_felix,16402,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,Consider adding input validation in `getMaskedIp` to check if `ipNet` is nil before processing.
projectcalico_felix,16402,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The `getMaskedIp` function name should follow Go naming conventions (use `getMaskedIP` instead).
projectcalico_felix,16402,5,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),5,The mask operation in `getMaskedIp` could be optimized using built-in IP masking methods from the net package.
projectcalico_felix,16402,6,tencent-v3(list_p1)(2)(f),1,Missing implementation of `getMaskedIp` function which is called but not defined in the snippet.
projectcalico_felix,16402,7,tencent-v3(list_p1)(2)(f),2,"The comment about masking IP for canonical format should be more specific about what ""canonical format"" means in this context."
projectcalico_felix,16402,8,tencent-v3(list_p1)(2)(f),3,Consider adding error handling for the case where `ipNet.IP` is nil before calling `getMaskedIp`.
weaveworks_weave,15719,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The change from using ipset matching to physdev matching for bridge traffic should be verified to ensure it correctly handles all intended traffic scenarios.
weaveworks_weave,15719,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The removed ipset check for local pods should be confirmed as no longer needed for security or functionality requirements.
weaveworks_weave,15719,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The comment above the ruleSpecs declaration should be updated to reflect the new physdev-based rule instead of the old ipset-based rule.
weaveworks_weave,15719,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,Consider adding a comment explaining why physdev matching is preferred over ipset matching in this context.
weaveworks_weave,15719,5,tencent-v3(list_p1)(2)(f),1,"The change from state-based filtering to physical device-based filtering may not cover all intended cases, potentially allowing unwanted traffic."
weaveworks_weave,15719,6,tencent-v3(list_p1)(2)(f),2,The removed state check for NEW connections with local IP set exclusion could leave a security gap if vethwe-bridge isn't the only valid interface.
weaveworks_weave,15719,7,tencent-v3(list_p1)(2)(f),3,"The modified rule lacks symmetry with the existing RELATED,ESTABLISHED rule which still uses state-based filtering."
caddyserver_caddy,16254,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The Token struct modification adds tracking for snippet context which is used elsewhere in the codebase (parse.go) but lacks documentation explaining these new fields.
caddyserver_caddy,16254,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The new fields InSnippet and SnippetName follow the existing naming convention but could benefit from more descriptive names like IsFromSnippet and OriginSnippetName for clarity.
caddyserver_caddy,16254,3,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),3,The struct modification maintains consistency with similar changes in parse.go where snippet token tracking is implemented.
caddyserver_caddy,16254,4,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),4,The added fields increase the memory footprint of Token objects but this is justified by the required functionality for snippet handling.
caddyserver_caddy,16254,5,tencent-v3(list_p1)(2)(f),1,Consider adding documentation for the new fields `InSnippet` and `SnippetName` to clarify their purpose and usage.
caddyserver_caddy,16254,6,tencent-v3(list_p1)(2)(f),2,Ensure consistent naming convention between `InSnippet` (boolean) and `SnippetName` (string) fields as they appear to be related.
caddyserver_caddy,16254,7,tencent-v3(list_p1)(2)(f),3,Verify if the new fields are properly initialized in all Token creation scenarios to avoid potential nil/zero-value issues.
restic_restic,6796,1,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),1,The global `sysProcAttr` variable should be initialized with `Setsid: true` to maintain the original behavior of ignoring signals sent to the parent process.
restic_restic,6796,2,tencent-v3(list_p1)(neighborhood_similar(26A-similar-medium-0.001))(2)(f),2,The global variable `sysProcAttr` should be moved to a platform-specific file (like `sftp_unix.go`) to match the pattern seen in similar code.
